,url,year,imdb_link,title,Directed by,Produced by,Starring,Music by,Cinematography,Edited by,Distributed by,Release date,Running time,Country,Language
6089,https://en.wikipedia.org/wiki/The_Host_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1517260/,The Host,Andrew Niccol,"['Stephenie Meyer', 'Nick Wechsler', 'Steve Schwartz', 'Paula Mae Schwartz']","['Saoirse Ronan', 'Max Irons', 'Jake Abel', 'Diane Kruger', 'William Hurt']",Antonio Pinto,Roberto Schaefer,Thomas J. Nordberg,Open Road Films,"['March 29, 2013', '(', '2013-03-29', ')']",125 minutes,United States,English
6090,https://en.wikipedia.org/wiki/The_Hot_Flashes,1.1318430221332747,https://www.imdb.com/title/tt2201251/,The Hot Flashes,Susan Seidelman,"['Jenny Johnson', 'Susan Seidelman']","['Brooke Shields', 'Daryl Hannah', 'Virginia Madsen', 'Wanda Sykes', 'Eric Roberts', 'Mark Povinelli', 'Camryn Manheim']",Tim Starnes,Alar Kivilo,Keiko Deguchi,Vertical Entertainment,"['July 12, 2013', '(', '2013-07-12', ')']",99 minutes,United States,English
6091,https://en.wikipedia.org/wiki/Hours_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt2094018/,Hours,Eric Heisserer,Peter Safran,"['Paul Walker', 'Genesis Rodriguez', 'TJ Hassan', 'Shane Jacobson', 'Judd Lormand']",Benjamin Wallfisch,Jaron Presant,Sam Bauer,"['Pantelion Films', '(Through', 'Lionsgate', ')']","['March 10, 2013', '(', '2013-03-10', ')', '(', 'SXSW', ')', 'December 13, 2013', '(', '2013-12-13', ')', '(United States)']",97 Minutes,United States,English
6092,https://en.wikipedia.org/wiki/House_of_Dust,1.1318430221332747,https://www.imdb.com/title/tt1309374/,House of Dust,A.D. Calvo,"A.D. Calvo, Todd Slater","['Inbar Lavi', 'Steven Grayhm', 'Eddie Hassell', 'Holland Roden', 'John Lee Ames', 'Stephen Spinella']",,Christo Bakalov,,Anchor Bay Entertainment,"['May 20, 2014', '(', '2014-05-20', ')', '(United States)']",90 minutes,United States,English
6093,https://en.wikipedia.org/wiki/How_to_Lose_Your_Virginity,1.1318430221332747,https://www.imdb.com/title/tt2101566/,How to Lose Your Virginity,Therese Shechter,"['Therese Shechter', 'and Lisa Esselstein']",,Stephen Thomas Cavit,,"Dina Guttman, Marin Sander-Holzman",Women Make Movies,"['November 17, 2013', '(', '2013-11-17', ')', '(DOC NYC)']",67 minutes,United States,English
6094,https://en.wikipedia.org/wiki/How_to_Be_a_Man,1.1318430221332747,https://www.imdb.com/title/tt2479384/,How to Be a Man,Chadd Harbold,Terry Leonard,Gavin McInnes,Michael James Onufrak,Ryan Samul,Bryan Gaynor,Zero Day Fox,"['August 10, 2013', '(', '2013-08-10', ')', '(', 'Sundance Next Weekend', ')', 'March 15, 2014', '(', '2014-03-15', ')', '(Internet)']",85 minutes,United States,English
6095,https://en.wikipedia.org/wiki/The_Hunger_Games:_Catching_Fire,1.1318430221332747,https://www.imdb.com/title/tt1951264/,The Hunger Games: Catching Fire,Francis Lawrence,"['Nina Jacobson', 'Jon Kilik']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Lenny Kravitz', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland']",James Newton Howard,Jo Willems,Alan Edward Bell,Lionsgate,"['November 11, 2013', '(', '2013-11-11', ')', '(London)', 'November 22, 2013', '(', '2013-11-22', ')', '(United States)']",146 minutes,United States,English
6096,https://en.wikipedia.org/wiki/I_Am_Divine,1.1318430221332747,https://www.imdb.com/title/tt1356790/,I Am Divine,Jeffrey Schwarz,"['Jeffrey Schwarz', 'Jon Glover', 'Lance Robertson', 'Lotti Pharriss Knowles']","['See', 'Participants']",Michael Cudahy,"['John Chater', 'John Davis', 'Dan DeJesus', 'David A. Ford', 'Marsha Kham', 'Cameron MacDonald', 'James Mulryan', 'Elle Schneider', 'Steven Wacks', 'Clay Westervelt']",Phillip J. Bartell,Automat Pictures,"['March 9, 2013', '(', '2013-03-09', ')', '(', 'SXSW', ')']",90 minutes,United States,English
6097,https://en.wikipedia.org/wiki/I%27m_in_Love_with_a_Church_Girl,1.1318430221332747,https://www.imdb.com/title/tt1618432/,I'm in Love with a Church Girl,Steve Race,"['Galley Molina', 'Steve Race', 'Michael K. Race', 'Sean Dinwoodie', 'Israel Houghton']","[""Jeff 'Ja Rule' Atkins"", 'Adrienne Bailon', 'Stephen Baldwin', 'Vincent Pastore', 'TobyMac', 'T-Bone', 'Michael Madsen']",Bruce Fowler,Keith J. Duggan,Taichi Erskine,High Top Releasing,"['October 18, 2013', '(', '2013-10-18', ')']",,United States,English
6098,https://en.wikipedia.org/wiki/I_Know_That_Voice,1.1318430221332747,https://www.imdb.com/title/tt2113683/,I Know That Voice,Lawrence Shapiro,"['John DiMaggio', '[1]', 'Tommy Reid']",,Transcenders,Ryo Rex,Brandon Sonnier,GoDigital,"['November 6, 2013', '(', '2013-11-06', ')', '(', ""Grauman's Egyptian Theatre"", ')', 'January 7, 2014', '(', '2014-01-07', ')', '(US)']",95 minutes,United States,English
6099,https://en.wikipedia.org/wiki/I_Spit_on_Your_Grave_2,1.1318430221332747,https://www.imdb.com/title/tt2537176/,I Spit on Your Grave 2,Steven R. Monroe,"['Lisa M. Hansen', 'Paul Hertzberg']",Jemma Dallender,Corey Allen Jackson,Damian Bromley,Kristina Hamilton-Grobler,Anchor Bay Films,"['August 25, 2013', '(', '2013-08-25', ')', '(Film4 FrightFest)', 'September 20, 2013', '(', '2013-09-20', ')', '(United States)']","['106 minutes', '100 minutes', '[1]', '(Edited cut)']",United States,"['English', 'Bulgarian']"
6100,https://en.wikipedia.org/wiki/I_Used_to_Be_Darker,1.1318430221332747,https://www.imdb.com/title/tt2147728/,I Used to Be Darker,Matthew Porterfield,"['Eric Bannat', 'Steve Holmgren', 'Ryan Zacarias']","['Deragh Campbell', 'Hannah Gross', 'Ned Oldham', 'Kim Taylor']",Linda Cohen,Jeremy Saulnier,Marc Vives,Strand Releasing,"['January 19, 2013', '(', '2013-01-19', ')', '(', 'Sundance Film Festival', ')']",90 minutes,United States,English
6101,https://en.wikipedia.org/wiki/The_Iceman_(film),1.1318430221332747,https://www.imdb.com/title/tt1491044/,The Iceman,Ariel Vromen,"['Ariel Vromen', 'Ehud Bleiberg', 'Avi Lerner']","['Michael Shannon', 'Winona Ryder', 'James Franco', 'Ray Liotta', 'Chris Evans']",Haim Mazar,Bobby Bukowski,Danny Rafic,Millennium Entertainment,"['August 30, 2012', '(', '2012-08-30', ')', '(', 'Venice', ')', 'May 3, 2013', '(', '2013-05-03', ')', '(United States)']",105 minutes,United States,English
6102,https://en.wikipedia.org/wiki/Identity_Thief,1.1318430221332747,https://www.imdb.com/title/tt2024432/,Identity Thief,Seth Gordon,"['Scott Stuber', 'Pamela Abdy']","['Jason Bateman', 'Melissa McCarthy', 'Jon Favreau', 'Amanda Peet', 'Tip ""T.I."" Harris', 'Morris Chestnut', 'Genesis Rodriguez', 'John Cho', 'Robert Patrick', 'Eric Stonestreet']",Christopher Lennertz,Javier Aguirresarobe,Peter Teschner,Universal Pictures,"['February 8, 2013', '(', '2013-02-08', ')']",112 minutes,United States,English
6103,https://en.wikipedia.org/wiki/In_a_World...,1.1318430221332747,https://www.imdb.com/title/tt2294677/,In a World...,Lake Bell,"['Eddie Vaisman', 'Jett Steiger', 'Lake Bell', 'Mark Roberts']","['Lake Bell', 'Demetri Martin', 'Fred Melamed', 'Rob Corddry', 'Michaela Watkins', 'Ken Marino', 'Nick Offerman', 'Tig Notaro']",Ryan Miller,Seamus Tierney,Tom McArdle,"['Roadside Attractions', '(United States)', 'Stage 6 Films', '(International)']","['January 20, 2013', '(', '2013-01-20', ')', '(', 'Sundance', ')', 'August 9, 2013', '(', '2013-08-09', ')', '(United States)']",93 minutes,United States,English
6104,https://en.wikipedia.org/wiki/InAPPropriate_Comedy,1.1318430221332747,https://www.imdb.com/title/tt1754811/,inAPPropriate Comedy,Vince Offer,"['Robert B. Shapiro', 'Ken Pringle']","['Ari Shaffir', 'Rob Schneider', 'Michelle Rodriguez', 'Adrien Brody', 'Lindsay Lohan']",,"['Anastas N. Michos', 'Ken Barrows']",Sandy S. Solowitz,Freestyle Releasing,"['March 22, 2013', '(', '2013-03-22', ')']",83 minutes,United States,English
6105,https://en.wikipedia.org/wiki/The_Incredible_Burt_Wonderstone,1.1318430221332747,https://www.imdb.com/title/tt0790628/,The Incredible Burt Wonderstone,Don Scardino,"['Chris Bender', 'Steve Carell', 'Jake Weiner', 'Tyler Mitchell']","['Steve Carell', 'Steve Buscemi', 'Olivia Wilde', 'Alan Arkin', 'James Gandolfini', 'Jim Carrey']",Lyle Workman,Matthew Clark,Lee Haxall,Warner Bros.,"['March 8, 2013', '(', '2013-03-08', ')', '(', 'SXSW', '[2]', ')', 'March 15, 2013', '(', '2013-03-15', ')', '(United States)']",100 minutes,United States,English
6106,https://en.wikipedia.org/wiki/Indescribable_(film),1.1318430221332747,https://www.imdb.com/title/tt2385111/,Indescribable,Stacey Graber,"['Joseph J. Graber', 'Daniel Knudsen']","['Seth Pruski', 'Rich Swingle', 'Jason Cockerham', 'Danielle Duncan']",David W. Hamilton,"['Timothy Jones', 'Ethan Ledden']",,,"April 6, 2013",,United States,English
6107,,,,,,,,,,,,,,,
6108,https://en.wikipedia.org/wiki/The_Inevitable_Defeat_of_Mister_%26_Pete,1.1318430221332747,https://www.imdb.com/title/tt2113075/,The Inevitable Defeat of Mister and Pete,"George Tillman, Jr.","['George Tillman, Jr.', 'Jana Edelbaum', 'Rachel Cohen', 'Robert Teitel']","['Skylan Brooks', 'Ethan Dizon', 'Anthony Mackie', 'Adewale Akinnuoye-Agbaje', 'Jennifer Hudson', 'Jordin Sparks', 'Jeffrey Wright']","['Alicia Keys', 'Mark Isham']",Reed Morano,Jamie Kirkpatrick,"['CodeBlack Entertainment', 'Lionsgate Entertainment']","['October 11, 2013', '(', '2013-10-11', ')']",120 minutes,United States,English
6109,https://en.wikipedia.org/wiki/Inside_Llewyn_Davis,1.1318430221332747,https://www.imdb.com/title/tt2042568/,Inside Llewyn Davis,"['Joel Coen', 'Ethan Coen']","['Scott Rudin', 'Ethan Coen', 'Joel Coen']","['Oscar Isaac', 'Carey Mulligan', 'John Goodman', 'Garrett Hedlund', 'F. Murray Abraham', 'Justin Timberlake']",,Bruno Delbonnel,"['Joel Coen', 'Ethan Coen']",CBS Films,"['May 19, 2013', '(', '2013-05-19', ')', '(', 'Cannes', ')', 'November 6, 2013', '(', '2013-11-06', ')', '(France)', 'December 6, 2013', '(', '2013-12-06', ')', '(United States)']",105 minutes,"['United States', 'France', '[1]']",English
6110,https://en.wikipedia.org/wiki/Insidious:_Chapter_2,1.1318430221332747,https://www.imdb.com/title/tt2226417/,Insidious: Chapter 2,James Wan,"['Jason Blum', 'Oren Peli']","['Patrick Wilson', 'Rose Byrne', 'Lin Shaye', 'Ty Simpkins', 'Barbara Hershey']",Joseph Bishara,John R. Leonetti,Kirk Morri,FilmDistrict,"['September 13, 2013', '(', '2013-09-13', ')', '[2]']",106 minutes,United States,English
6111,https://en.wikipedia.org/wiki/The_Internship,1.1318430221332747,https://www.imdb.com/title/tt2234155/,The Internship,Shawn Levy,"['Vince Vaughn', 'Shawn Levy']","['Vince Vaughn', 'Owen Wilson', 'Rose Byrne', 'Max Minghella']",Christophe Beck,Jonathan Brown,Dean Zimmerman,20th Century Fox,"['June 7, 2013', '(', '2013-06-07', ')']",119 minutes,United States,English
6112,https://en.wikipedia.org/wiki/Iron_Man_3,1.1318430221332747,https://www.imdb.com/title/tt1300854/,Iron Man 3,Shane Black,Kevin Feige,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Guy Pearce', 'Rebecca Hall', 'Stéphanie Szostak', 'James Badge Dale', 'Jon Favreau', 'Ben Kingsley']",Brian Tyler,John Toll,"['Jeffrey Ford', 'Peter S. Elliot']","['Walt Disney Studios', 'Motion Pictures', '[N 1]']","['April 14, 2013', '(', '2013-04-14', ')', '(', 'Grand Rex', ')', 'May 3, 2013', '(', '2013-05-03', ')', '(United States)']",131 minutes,United States,English
6113,https://en.wikipedia.org/wiki/ISteve,1.1318430221332747,https://www.imdb.com/title/tt2782834/,iSteve,Ryan Perez,,"['Justin Long', 'Jorge Garcia', 'James Urbaniak', 'Michaela Watkins']",,,,Funny or Die,"April 17, 2013",79 minutes,United States,English
6114,https://en.wikipedia.org/wiki/It%27s_a_Disaster,1.1318430221332747,https://www.imdb.com/title/tt1995341/,It's a Disaster,Todd Berger,"['Kevin M. Brennan', 'Jeff Grace', 'Gordon Bijelonic', 'Datari Turner']","['Rachel Boston', 'Kevin M. Brennan', 'David Cross', 'America Ferrera', 'Jeff Grace', 'Erinn Hayes', 'Blaise Miller', 'Julia Stiles']",Chris Martins,"Nancy Schreiber, ASC",Franklin Peterson,Oscilloscope Laboratories,"['June 20, 2012', '(', '2012-06-20', ')', '(Los Angeles Film Festival)', 'April 12, 2013', '(', '2013-04-12', ')', '(United States)']",88 minutes,United States,English
6115,https://en.wikipedia.org/wiki/Jack_the_Giant_Killer_(2013_Asylum_film),1.1318430221332747,https://www.imdb.com/title/tt2552498/,Jack the Giant Killer,Mark Atkins,"['David Michael Latt', 'David Rimawi', 'Paul Bales']","['Ben Cross', 'Jane March']",Chris Ridenhour,Mark Atkins,,The Asylum,"['March 12, 2013', '(', '2013-03-12', ')', '[1]']",87 minutes,United States,English
6116,https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer,1.1318430221332747,https://www.imdb.com/title/tt1351685/,Jack the Giant Slayer,Bryan Singer,"['Neal H. Moritz', 'David Dobkin', 'Bryan Singer', 'Patrick McCormick', 'Ori Marmur']","['Nicholas Hoult', 'Eleanor Tomlinson', 'Stanley Tucci', 'Ian McShane', 'Bill Nighy', 'Ewan McGregor']",John Ottman,Newton Thomas Sigel,"['John Ottman', 'Bob Ducsay']",Warner Bros. Pictures,"['February 26, 2013', '(', '2013-02-26', ')', '(Hollywood)', 'March 1, 2013', '(', '2013-03-01', ')', '(United States)']",114 minutes,United States,English
6117,https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa,1.1318430221332747,https://www.imdb.com/title/tt3063516/,Jackass Presents: Bad Grandpa,Jeff Tremaine,"['Johnny Knoxville', 'Jeff Tremaine', 'Derek Freda', 'Spike Jonze']","['Johnny Knoxville', 'Jackson Nicoll']","['Sam Spiegel', 'Koool G Murder']","['Lance Bangs', 'Dimitry Elyashkevich']","['Seth Casriel', 'Matt Kosinski', 'Matthew Probst']",Paramount Pictures,"['October 25, 2013', '(', '2013-10-25', ')']",92 minutes,United States,English
6118,https://en.wikipedia.org/wiki/Java_Heat,1.1318430221332747,https://www.imdb.com/title/tt2083231/,Java Heat,Conor Allyn,"['Conor Allyn', 'Rob Allyn', 'Seth Baron']","['Kellan Lutz', 'Mickey Rourke', 'Ario Bayu', 'Atiqah Hasiholan', 'Rudy Wowor']",Justin Caine Burnett,Shane Daly,Harvey Rosenstock,"['IFC Films', 'IM Global']","['April 18, 2013', '(', '2013-04-18', ')', '(Indonesia)', '[1]', 'May 10, 2013', '(', '2013-05-10', ')', '(United States)', '[2]']",103 minutes,"['United States', 'Indonesia']","['English', 'Indonesian']"
6119,https://en.wikipedia.org/wiki/Jay_%26_Silent_Bob%27s_Super_Groovy_Cartoon_Movie,1.1318430221332747,https://www.imdb.com/title/tt2783020/,Jay & Silent Bob’sSuper Groovy Cartoon Movie,Steve Stark,"['Jason Mewes', 'Jordan Monsanto']","['Jason Mewes', 'Kevin Smith', 'Eliza Dushku', 'Tara Strong', 'Ralph Garman', 'Neil Gaiman', 'Ben Gleib', 'Jon Lovitz']",James L. Venable,,Josh Earl,Phase 4 Films,"['April 20, 2013', '(', '2013-04-20', ')']",63 minutes,United States,English
6120,https://en.wikipedia.org/wiki/Jayne_Mansfield%27s_Car,1.1318430221332747,https://www.imdb.com/title/tt1781840/,Jayne Mansfield's Car,Billy Bob Thornton,"['Alexander Rodnyansky', 'Geyer Kosinski']","['Robert Duvall', 'John Hurt', 'Billy Bob Thornton', 'Kevin Bacon', 'Robert Patrick', 'Ray Stevenson', 'Katherine LaNasa', ""Frances O'Connor""]",Owen Easterling Hatfield,Barry Markowitz,Lauren Zuckerman,"['Anchor Bay Films', 'Aldamisa Releasing']","['February 13, 2012', '(', '2012-02-13', ')', '(', 'Berlin', ')', 'September 13, 2013', '(', '2013-09-13', ')', '(United States)', '[1]']",,"['United States', 'Russia']",English
6121,https://en.wikipedia.org/wiki/Jobs_(film),1.1318430221332747,https://www.imdb.com/title/tt2357129/,Jobs,Joshua Michael Stern,"['Joshua Michael Stern', 'Mark Hulme']","['Ashton Kutcher', 'Dermot Mulroney', 'Josh Gad', 'Lukas Haas', 'J.K. Simmons', 'Lesley Ann Warren', 'Ron Eldard', ""Ahna O'Reilly"", 'John Getz', 'James Woods', 'Matthew Modine']",John Debney,Russell Carpenter,Robert Komatsu,Open Road Films,"['January 25, 2013', '(', '2013-01-25', ')', '(', 'Sundance Film Festival', ')', 'August 16, 2013', '(', '2013-08-16', ')', '(United States)']",129 minutes,United States,English
6122,https://en.wikipedia.org/wiki/John_Dies_at_the_End_(film),1.1318430221332747,https://www.imdb.com/title/tt1783732/,John Dies at the End,Don Coscarelli,"['Brad Baruh', 'Don Coscarelli', 'Andy Meyers', 'Roman Perez']","['Chase Williamson', 'Rob Mayes', 'Paul Giamatti', 'Clancy Brown', 'Glynn Turman', 'Doug Jones', 'Daniel Roebuck']",Brian Tyler,Michael Gioulakis,"['Donald Milne', 'Don Coscarelli']",Magnet Releasing,"['January 23, 2012', '(', '2012-01-23', ')', '(', 'Sundance', ')', 'January 25, 2013', '(', '2013-01-25', ')', '(United States)']",100 minutes,United States,English
6123,https://en.wikipedia.org/wiki/Joe_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt2382396/,Joe,David Gordon Green,"['David Gordon Green', 'Lisa Muskat', 'Derrick Tseng', 'Christopher Woodrow']","['Nicolas Cage', 'Tye Sheridan']","['Jeff McIlwain', 'David Wingo']",Tim Orr,Colin Patton,Roadside Attractions,"['August 30, 2013', '(', '2013-08-30', ')', '(', 'Venice', ')', 'April 11, 2014', '(', '2014-04-11', ')', '(United States)']",117 minutes,United States,English
6124,https://en.wikipedia.org/wiki/Jug_Face,1.1318430221332747,https://www.imdb.com/title/tt2620736/,Jug Face,Chad Crawford Kinkle,"['Andrew van den Houten', 'Robert Tonino']","['Sean Bridgers', 'Lauren Ashley Carter', 'Larry Fessenden', 'Sean Young', 'Daniel Manche', 'Michael G. Crandall']",Sean Spillane,Chris Heinrich,Zach Passero,,"['January 23, 2013', '(', '2013-01-23', ')', '(', 'Slamdance Film Festival', ')']",81 minutes,United States,English
6125,https://en.wikipedia.org/wiki/Justice_League:_The_Flashpoint_Paradox,1.1318430221332747,https://www.imdb.com/title/tt2820466/,Justice League:The Flashpoint Paradox,Jay Oliva,James Tucker,"['Justin Chambers', 'C. Thomas Howell', 'Michael B. Jordan', 'Kevin McKidd', 'Cary Elwes', 'Vanessa Marshall', 'Kevin Conroy']",Frederik Wiedmann,,Christopher D. Lozinski,Warner Home Video,"['July 30, 2013', '(', '2013-07-30', ')']",81 minutes,United States,English
6126,https://en.wikipedia.org/wiki/Justin_Bieber%27s_Believe,1.1318430221332747,https://www.imdb.com/title/tt3165608/,Justin Bieber's Believe,Jon M. Chu,"['Justin Bieber', 'Scooter Braun', ""Bill O'Dowd"", 'Usher Raymond IV']",Justin Bieber,Nathan Lanier,"Karsten ""Crash"" Gopinath","['Jillian Moul', 'Avi Youabian']",Open Road Films,"['December 25, 2013', '(', '2013-12-25', ')']",92 minutes,United States,English
6127,https://en.wikipedia.org/wiki/Kevin_Hart:_Let_Me_Explain,1.1318430221332747,https://www.imdb.com/title/tt2609912/,Kevin Hart: Let Me Explain,"['Leslie Small', 'Tim Story']","['Jeff Clanagan', 'Blake W. Morrison']",Kevin Hart,Kennard Ramsey,Larry Blanford,Spencer Averick,"['Summit Entertainment', 'Codeblack Films']","['June 22, 2013', '(', '2013-06-22', ')', '(', 'American Black Film Festival', ')', 'July 3, 2013', '(', '2013-07-03', ')', '(United States)']",75 minutes,United States,English
6128,https://en.wikipedia.org/wiki/Kick-Ass_2_(film),1.1318430221332747,https://www.imdb.com/title/tt1650554/,Kick-Ass 2,Jeff Wadlow,"['Adam Bohling', 'Tarquin Pack', 'David Reid', 'Matthew Vaughn']","['Aaron Taylor-Johnson', 'Christopher Mintz-Plasse', 'Chloë Grace Moretz', 'Jim Carrey']","['Henry Jackman', 'Matthew Margeson']",Tim Maurice Jones,Eddie Hamilton,Universal Pictures,"['August 14, 2013', '(', '2013-08-14', ')', '(United Kingdom)', 'August 16, 2013', '(', '2013-08-16', ')', '(United States)', 'February 22, 2014', '(', '2014-02-22', ')', '(Japan)']",103 minutes,"['United Kingdom', 'United States']",English
6129,https://en.wikipedia.org/wiki/Kill_Your_Darlings_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1311071/,Kill Your Darlings,John Krokidas,"['Michael Benaroya', 'Christine Vachon', 'Rose Ganguzza', 'Jared Ian Goldman', 'John Krokidas']","['Daniel Radcliffe', 'Dane DeHaan', 'Ben Foster', 'Michael C. Hall', 'Jack Huston', 'Jennifer Jason Leigh', 'Elizabeth Olsen']",Nico Muhly,Reed Morano,Brian A. Kates,Sony Pictures Classics,"['January 18, 2013', '(', '2013-01-18', ')', '(', 'Sundance', ')', 'October 16, 2013', '(', '2013-10-16', ')', '(United States)']",104 minutes,United States,English
6130,https://en.wikipedia.org/wiki/Killing_Season_(film),1.1318430221332747,https://www.imdb.com/title/tt1480295/,Killing Season,Mark Steven Johnson,Paul Breuls,"['John Travolta', 'Robert De Niro', 'Milo Ventimiglia', 'Elizabeth Olin']",Christopher Young,Peter Menzies Jr.,Sean Albertson,,"['July 12, 2013', '(', '2013-07-12', ')']",91 minutes,United States,English
6131,https://en.wikipedia.org/wiki/The_Kings_of_Summer,1.1318430221332747,https://www.imdb.com/title/tt2179116/,The Kings of Summer,Jordan Vogt-Roberts,"['Tyler Davidson', 'Peter Saraf', 'John Hodges']","['Nick Robinson', 'Gabriel Basso', 'Moisés Arias', 'Mary Lynn Rajskub', 'Erin Moriarty', 'Marc Evan Jackson', 'Megan Mullally', 'Alison Brie', 'Nick Offerman']",Ryan Miller,Ross Riege,Terel Gibson,CBS Films,"['January 19, 2013', '(', '2013-01-19', ')', '(', 'Sundance', ')', 'May 31, 2013', '(', '2013-05-31', ')', '(United States)']",96 minutes,United States,English
6132,https://en.wikipedia.org/wiki/Kink_(film),1.1318430221332747,https://www.imdb.com/title/tt2017634/,Kink,Christina Voros,James Franco,,,,,,"['April 11, 2013', '(', '2013-04-11', ')']",78 minutes,United States,English
6133,https://en.wikipedia.org/wiki/Kiss_of_the_Damned,1.1318430221332747,https://www.imdb.com/title/tt1959438/,Kiss of the Damned,Xan Cassavetes,"['Jen Gatien', 'Alex Orlovsky']","['Josephine de La Baume', 'Milo Ventimiglia', 'Roxane Mesquida', 'Michael Rapaport', 'Riley Keough', 'Ching Valdes-Aran', 'Anna Mouglalis']",Steven Hufsteter,Tobias Datum,"['Taylor Gianotas', 'John F. Lyons']",Magnet Releasing,"['November 7, 2012', '(', '2012-11-07', ')', '(', 'Stockholm', ')', 'May 28, 2013', '(', '2013-05-28', ')']",97 minutes,United States,English
6134,https://en.wikipedia.org/wiki/Knife_Fight_(film),1.1318430221332747,https://www.imdb.com/title/tt1931466/,Knife Fight,Bill Guttentag,"['Catherine Davila', 'Daniel Davila']","['Rob Lowe', 'Carrie-Anne Moss', 'Jamie Chung', 'Richard Schiff', 'Amanda Crew', 'Julie Bowen', 'Ryan Alosio']",,Stephen Kazmierski,,"['Myriad Pictures', 'IFC Films', '[1]']","['April 25, 2012', '(', '2012-04-25', ')', '(Tribeca Film Festival)', 'January 25, 2013', '(', '2013-01-25', ')', 'United States', '(', 'United States', ')']",,United States,English
6135,https://en.wikipedia.org/wiki/Koch_(film),1.1318430221332747,https://www.imdb.com/title/tt2237822/,Koch,Neil Barsky,"Neil Barsky, Joan S. Davidson, Amilca Palmer, Jenny Carchman",,,,"Juliet Weber, Laura Madden",Zeitgeist Films,"['October 8, 2012', '(', '2012-10-08', ')', '(The Hamptons Film Festival)', 'February 1, 2013', '(', '2013-02-01', ')']",95 minutes,United States,English
6136,https://en.wikipedia.org/wiki/Lake_Windfall,1.1318430221332747,https://www.imdb.com/title/tt2432258/,Lake Windfall,Roger Vass Jr.,Kathleen Murbarger,"['Christopher B. Corrigan', 'Alex Laferriere', 'Jasun Hicks', 'J. William Sanders', 'Timothy J. Dillard']",,,,,"['April 6, 2013', '(', '2013-04-06', ')']",105 minutes,United States,"['American Sign Language', 'English']"
6137,https://en.wikipedia.org/wiki/Last_Call_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1472583/,Last Call,Greg Garthe,Spence Jackson,"['Travis Van Winkle', 'Ryan Hansen', 'Tara Reid', 'Diora Baird', 'Christopher Lloyd', 'Tom Arnold', 'Dave Foley']",Michael Hebert,Tyler Allison,Lance Chapman,Eagle Films,"['April 12, 2012', '(', '2012-04-12', ')', '(Sonoma International Film Festival)']",,United States,English
6138,https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II,1.1318430221332747,https://www.imdb.com/title/tt2034139/,The Last Exorcism Part II,Ed Gass-Donnelly,"['Eli Roth', 'Thomas A. Bliss', 'Eric Newman', 'Marc Abraham']","['Ashley Bell', 'Julia Garner', 'Spencer Treat Clark', 'David Jensen', 'Tarra Riggs', 'Louis Herthum', 'Muse Watson']",Michael Wandmacher,Brendan Steacy,Ed Gass-Donnelly,CBS Films,"['February 28, 2013', '(', '2013-02-28', ')', '(Russia)', 'March 1, 2013', '(', '2013-03-01', ')', '(United States)']","['88 minutes', '[1]', '89 minutes', '(Unrated cut)']",United States,English
6139,https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood,1.1318430221332747,https://www.imdb.com/title/tt2450440/,The Last of Robin Hood,"['Richard Glatzer', 'Wash West']","['Christine Vachon', 'Declan Baldwin', 'Pamela Koffler']","['Kevin Kline', 'Dakota Fanning', 'Susan Sarandon', 'Matthew Kane', 'Max Casella']",,Michael Simmonds,Robin Katz,Samuel Goldwyn Films,"['September 6, 2013', '(', '2013-09-06', ')', '(', 'TIFF', ')']",88 minutes,United States,English
6140,https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film),1.1318430221332747,https://www.imdb.com/title/tt1549920/,The Last Stand,Kim Jee-woon,Lorenzo di Bonaventura,"['Arnold Schwarzenegger', 'Johnny Knoxville', 'Forest Whitaker', 'Rodrigo Santoro', 'Jaimie Alexander', 'Luis Guzmán', 'Eduardo Noriega', 'Peter Stormare', 'Zach Gilford', 'Genesis Rodriguez']",Mowg,Kim Ji-yong,Steven Kemper,Lionsgate,"['January 18, 2013', '(', '2013-01-18', ')']",107 minutes,United States,English
6141,https://en.wikipedia.org/wiki/Last_Vegas,1.1318430221332747,https://www.imdb.com/title/tt1204975/,Last Vegas,Jon Turteltaub,"['Laurence Mark', 'Nathan Kahane', 'Amy Baer', 'Matt Leonetti']","['Michael Douglas', 'Robert De Niro', 'Morgan Freeman', 'Kevin Kline', 'Mary Steenburgen']",Mark Mothersbaugh,David Hennings,David Rennie,"['CBS Films', '(United States)', 'Universal Pictures', '(International)']","['October 30, 2013', '(', '2013-10-30', ')', '(', 'New York City', ')', 'November 1, 2013', '(', '2013-11-01', ')', '(United States)']",105 minutes,United States,English
